Time,Open,High,Low,Close
2020-12-19 08:00:00,22853.75000000,22930.00000000,22750.00000000,22882.96000000
2020-12-19 08:30:00,22882.96000000,22990.00000000,22861.24000000,22983.77000000
2020-12-19 09:00:00,22983.77000000,23045.49000000,22928.05000000,23001.96000000
2020-12-19 09:30:00,23001.95000000,23034.06000000,22955.87000000,22973.06000000
2020-12-19 10:00:00,22973.06000000,23080.45000000,22973.06000000,22997.24000000
2020-12-19 10:30:00,22997.25000000,23080.00000000,22950.00000000,23019.99000000
2020-12-19 11:00:00,23020.00000000,23063.49000000,22930.00000000,22974.32000000
2020-12-19 11:30:00,22974.32000000,22995.25000000,22875.01000000,22888.54000000
2020-12-19 12:00:00,22888.53000000,23022.00000000,22886.79000000,22977.81000000
2020-12-19 12:30:00,22978.13000000,23127.72000000,22972.73000000,23041.53000000
2020-12-19 13:00:00,23041.53000000,23128.00000000,22992.23000000,23113.29000000
2020-12-19 13:30:00,23113.29000000,23189.10000000,23032.00000000,23172.74000000
2020-12-19 14:00:00,23172.75000000,23627.99000000,23052.00000000,23173.72000000
2020-12-19 14:30:00,23171.66000000,23397.78000000,23150.00000000,23296.96000000
2020-12-19 15:00:00,23296.96000000,23650.00000000,23296.95000000,23614.38000000
2020-12-19 15:30:00,23614.38000000,23615.00000000,23316.87000000,23552.01000000
2020-12-19 16:00:00,23552.00000000,24171.47000000,23456.55000000,23915.00000000
2020-12-19 16:30:00,23915.01000000,24100.00000000,23810.77000000,23966.48000000
2020-12-19 17:00:00,23966.48000000,24100.00000000,23875.00000000,23912.51000000
2020-12-19 17:30:00,23910.75000000,23986.85000000,23680.00000000,23886.44000000
2020-12-19 18:00:00,23886.71000000,23906.66000000,23556.76000000,23789.04000000
2020-12-19 18:30:00,23789.04000000,23838.72000000,23735.80000000,23822.66000000
2020-12-19 19:00:00,23822.66000000,23883.79000000,23706.16000000,23732.86000000
2020-12-19 19:30:00,23732.85000000,23832.02000000,23651.00000000,23791.91000000
2020-12-19 20:00:00,23791.82000000,23923.39000000,23782.91000000,23807.37000000
2020-12-19 20:30:00,23807.37000000,23937.00000000,23807.37000000,23902.17000000
2020-12-19 21:00:00,23902.19000000,24031.76000000,23780.21000000,24004.47000000
2020-12-19 21:30:00,24004.47000000,24065.41000000,23901.00000000,23974.71000000
2020-12-19 22:00:00,23974.70000000,23999.00000000,23825.95000000,23860.55000000
2020-12-19 22:30:00,23860.88000000,23940.61000000,23840.07000000,23905.73000000
2020-12-19 23:00:00,23905.73000000,23915.26000000,23719.25000000,23773.69000000
2020-12-19 23:30:00,23773.59000000,23870.00000000,23761.70000000,23821.61000000
2020-12-20 00:00:00,23821.60000000,23836.48000000,23230.00000000,23364.76000000
2020-12-20 00:30:00,23364.75000000,23485.67000000,23258.00000000,23481.41000000
2020-12-20 01:00:00,23483.11000000,23522.17000000,23390.00000000,23472.81000000
2020-12-20 01:30:00,23472.82000000,23548.72000000,23415.00000000,23485.56000000
2020-12-20 02:00:00,23486.42000000,23542.99000000,23406.16000000,23452.85000000
2020-12-20 02:30:00,23452.19000000,23473.44000000,23300.00000000,23429.92000000
2020-12-20 03:00:00,23429.92000000,23429.92000000,23180.88000000,23352.24000000
2020-12-20 03:30:00,23352.25000000,23373.57000000,23282.00000000,23346.48000000
2020-12-20 04:00:00,23346.25000000,23367.54000000,23060.00000000,23158.49000000
2020-12-20 04:30:00,23158.50000000,23452.63000000,23139.94000000,23426.54000000
2020-12-20 05:00:00,23426.15000000,23509.23000000,23397.58000000,23439.64000000
2020-12-20 05:30:00,23439.64000000,23588.88000000,23416.16000000,23481.38000000
2020-12-20 06:00:00,23481.38000000,23566.39000000,23459.98000000,23543.33000000
2020-12-20 06:30:00,23543.33000000,23614.84000000,23500.00000000,23506.67000000
2020-12-20 07:00:00,23506.67000000,23575.00000000,23451.00000000,23495.17000000
2020-12-20 07:30:00,23495.17000000,23646.31000000,23410.62000000,23628.88000000
2020-12-20 08:00:00,23628.89000000,23762.00000000,23532.00000000,23762.00000000
2020-12-20 08:30:00,23762.03000000,23791.00000000,23662.92000000,23698.49000000
2020-12-20 09:00:00,23698.49000000,23748.40000000,23574.55000000,23611.00000000
2020-12-20 09:30:00,23611.00000000,23709.98000000,23503.00000000,23592.92000000
2020-12-20 10:00:00,23592.93000000,23648.92000000,23422.22000000,23510.05000000
2020-12-20 10:30:00,23510.12000000,23557.58000000,23358.78000000,23394.76000000
2020-12-20 11:00:00,23394.77000000,23515.93000000,23393.00000000,23515.12000000
2020-12-20 11:30:00,23515.12000000,23625.00000000,23440.92000000,23553.02000000
2020-12-20 12:00:00,23553.02000000,23588.71000000,23402.00000000,23431.14000000
2020-12-20 12:30:00,23431.14000000,23496.84000000,23333.57000000,23472.44000000
2020-12-20 13:00:00,23472.45000000,23548.57000000,23296.00000000,23419.28000000
2020-12-20 13:30:00,23419.28000000,23590.90000000,23382.94000000,23561.36000000
2020-12-20 14:00:00,23561.36000000,23620.00000000,23500.19000000,23580.46000000
2020-12-20 14:30:00,23580.46000000,23682.00000000,23523.44000000,23537.70000000
2020-12-20 15:00:00,23537.70000000,23649.00000000,23527.48000000,23648.92000000
2020-12-20 15:30:00,23648.92000000,23910.00000000,23615.34000000,23868.09000000
2020-12-20 16:00:00,23868.08000000,23901.01000000,23735.00000000,23780.90000000
2020-12-20 16:30:00,23780.90000000,23829.00000000,23628.31000000,23630.10000000
2020-12-20 17:00:00,23630.10000000,23784.38000000,23625.41000000,23755.56000000
2020-12-20 17:30:00,23755.56000000,23800.00000000,23703.01000000,23722.62000000
2020-12-20 18:00:00,23722.62000000,23764.48000000,23655.26000000,23761.96000000
2020-12-20 18:30:00,23761.96000000,23877.00000000,23731.18000000,23866.69000000
2020-12-20 19:00:00,23866.68000000,23912.85000000,23780.83000000,23807.22000000
2020-12-20 19:30:00,23807.23000000,23995.97000000,23803.15000000,23930.00000000
2020-12-20 20:00:00,23928.80000000,24136.70000000,23850.18000000,24114.93000000
