Time,Open,High,Low,Close
2021-04-11 01:30:00,60199.09000000,60600.00000000,60157.32000000,60594.67000000
2021-04-11 02:00:00,60594.67000000,60594.68000000,60263.58000000,60357.74000000
2021-04-11 02:30:00,60357.74000000,60550.54000000,60262.53000000,60509.70000000
2021-04-11 03:00:00,60509.70000000,60699.00000000,60211.76000000,60232.66000000
2021-04-11 03:30:00,60232.65000000,60448.31000000,60202.69000000,60268.58000000
2021-04-11 04:00:00,60268.58000000,60328.00000000,60042.22000000,60083.53000000
2021-04-11 04:30:00,60083.53000000,60221.95000000,59777.77000000,59906.60000000
2021-04-11 05:00:00,59906.59000000,60012.05000000,59623.00000000,59698.94000000
2021-04-11 05:30:00,59698.94000000,59915.43000000,59535.52000000,59679.97000000
2021-04-11 06:00:00,59679.96000000,59770.65000000,59339.83000000,59440.54000000
2021-04-11 06:30:00,59440.53000000,59909.68000000,59433.61000000,59735.00000000
2021-04-11 07:00:00,59735.01000000,59790.15000000,59400.00000000,59697.32000000
2021-04-11 07:30:00,59697.33000000,59754.59000000,59542.29000000,59655.49000000
2021-04-11 08:00:00,59655.50000000,60144.70000000,59655.49000000,60050.83000000
2021-04-11 08:30:00,60050.84000000,60070.00000000,59840.83000000,59961.81000000
2021-04-11 09:00:00,59961.81000000,60045.00000000,59572.20000000,59755.36000000
2021-04-11 09:30:00,59755.36000000,59800.01000000,59455.09000000,59676.20000000
2021-04-11 10:00:00,59676.20000000,59950.81000000,59565.52000000,59612.56000000
2021-04-11 10:30:00,59612.57000000,59729.77000000,59500.00000000,59599.99000000
2021-04-11 11:00:00,59600.00000000,59860.87000000,59450.00000000,59679.05000000
2021-04-11 11:30:00,59679.04000000,59841.79000000,59601.62000000,59721.84000000
2021-04-11 12:00:00,59721.85000000,59844.00000000,59449.93000000,59546.05000000
2021-04-11 12:30:00,59546.05000000,59760.00000000,59505.42000000,59724.45000000
2021-04-11 13:00:00,59724.44000000,59746.00000000,59500.56000000,59500.56000000
2021-04-11 13:30:00,59500.56000000,59557.76000000,59232.52000000,59340.55000000
2021-04-11 14:00:00,59340.54000000,59499.00000000,59250.00000000,59439.71000000
2021-04-11 14:30:00,59439.70000000,59664.98000000,59434.08000000,59570.77000000
2021-04-11 15:00:00,59573.36000000,59780.06000000,59573.36000000,59670.40000000
2021-04-11 15:30:00,59670.39000000,59757.75000000,59558.00000000,59645.46000000
2021-04-11 16:00:00,59645.45000000,59785.37000000,59500.63000000,59613.54000000
2021-04-11 16:30:00,59613.54000000,59663.56000000,59480.00000000,59569.40000000
2021-04-11 17:00:00,59569.41000000,59750.00000000,59405.18000000,59741.70000000
2021-04-11 17:30:00,59738.38000000,59975.95000000,59651.10000000,59864.39000000
2021-04-11 18:00:00,59864.39000000,59940.00000000,59758.63000000,59820.14000000
2021-04-11 18:30:00,59820.13000000,59948.89000000,59788.13000000,59865.00000000
2021-04-11 19:00:00,59865.01000000,60190.00000000,59600.00000000,59804.75000000
2021-04-11 19:30:00,59804.75000000,59830.49000000,59557.13000000,59705.53000000
2021-04-11 20:00:00,59705.53000000,59820.00000000,59634.48000000,59752.72000000
2021-04-11 20:30:00,59752.72000000,59773.08000000,59479.00000000,59707.80000000
2021-04-11 21:00:00,59707.79000000,59707.81000000,59525.23000000,59542.73000000
2021-04-11 21:30:00,59542.72000000,59680.36000000,59488.57000000,59610.72000000
2021-04-11 22:00:00,59610.72000000,60070.71000000,59433.29000000,60009.73000000
2021-04-11 22:30:00,60009.72000000,60130.57000000,59763.62000000,60101.68000000
2021-04-11 23:00:00,60101.68000000,60107.96000000,59880.00000000,59941.28000000
2021-04-11 23:30:00,59941.28000000,60057.96000000,59760.00000000,60002.43000000
2021-04-12 00:00:00,59998.80000000,60355.00000000,59605.00000000,59670.60000000
2021-04-12 00:30:00,59669.45000000,59865.49000000,59658.23000000,59830.28000000
2021-04-12 01:00:00,59830.28000000,60147.90000000,59800.00000000,59862.94000000
2021-04-12 01:30:00,59862.94000000,60000.00000000,59820.60000000,59865.36000000
2021-04-12 02:00:00,59865.36000000,59922.88000000,59756.29000000,59779.90000000
2021-04-12 02:30:00,59779.89000000,59862.64000000,59586.01000000,59694.25000000
2021-04-12 03:00:00,59694.26000000,59959.38000000,59665.00000000,59956.06000000
2021-04-12 03:30:00,59956.06000000,60456.29000000,59938.87000000,60368.96000000
2021-04-12 04:00:00,60368.95000000,60607.00000000,60279.97000000,60391.56000000
2021-04-12 04:30:00,60391.56000000,60447.59000000,60056.00000000,60126.54000000
2021-04-12 05:00:00,60126.54000000,60287.19000000,60020.00000000,60156.13000000
2021-04-12 05:30:00,60156.13000000,60214.33000000,60045.92000000,60207.01000000
2021-04-12 06:00:00,60207.01000000,60324.12000000,60101.19000000,60320.00000000
2021-04-12 06:30:00,60320.00000000,60842.92000000,60318.03000000,60826.66000000
2021-04-12 07:00:00,60829.68000000,61100.00000000,60678.20000000,61042.44000000
2021-04-12 07:30:00,61042.44000000,61300.00000000,60636.59000000,60711.01000000
2021-04-12 08:00:00,60711.00000000,60840.57000000,60593.91000000,60722.17000000
2021-04-12 08:30:00,60722.16000000,60758.59000000,60536.35000000,60694.42000000
2021-04-12 09:00:00,60694.42000000,60878.25000000,60557.84000000,60732.03000000
2021-04-12 09:30:00,60732.03000000,60790.89000000,59651.00000000,59992.22000000
2021-04-12 10:00:00,59992.22000000,60277.76000000,59803.52000000,60016.00000000
2021-04-12 10:30:00,60016.00000000,60016.09000000,59350.59000000,59776.71000000
2021-04-12 11:00:00,59776.71000000,60052.88000000,59727.45000000,59896.25000000
2021-04-12 11:30:00,59896.24000000,60269.02000000,59810.49000000,60241.50000000
2021-04-12 12:00:00,60241.50000000,60414.66000000,60151.03000000,60292.96000000
2021-04-12 12:30:00,60292.96000000,60564.19000000,60260.62000000,60421.84000000
2021-04-12 13:00:00,60421.84000000,60580.22000000,60280.00000000,60395.59000000
2021-04-12 13:30:00,60395.59000000,60584.28000000,60291.29000000,60304.69000000
2021-04-12 14:00:00,60301.04000000,60345.50000000,59969.83000000,60280.44000000
2021-04-12 14:30:00,60280.44000000,60326.18000000,59873.04000000,59888.44000000
2021-04-12 15:00:00,59888.45000000,60050.00000000,59610.96000000,59880.00000000
2021-04-12 15:30:00,59880.00000000,60129.43000000,59684.57000000,59986.83000000
2021-04-12 16:00:00,59986.82000000,60100.00000000,59703.02000000,59957.58000000
2021-04-12 16:30:00,59957.58000000,60112.36000000,59939.88000000,59972.50000000
2021-04-12 17:00:00,59972.50000000,59972.50000000,59757.96000000,59793.92000000
2021-04-12 17:30:00,59793.92000000,59885.38000000,59725.35000000,59749.40000000
2021-04-12 18:00:00,59749.41000000,59900.00000000,59680.90000000,59857.90000000
2021-04-12 18:30:00,59857.89000000,60018.00000000,59826.02000000,59988.95000000
2021-04-12 19:00:00,59988.94000000,60223.00000000,59881.28000000,60083.60000000
2021-04-12 19:30:00,60083.60000000,60112.91000000,59961.64000000,60090.41000000
2021-04-12 20:00:00,60090.42000000,60241.32000000,59922.22000000,60115.92000000
2021-04-12 20:30:00,60115.92000000,60198.94000000,60039.14000000,60049.92000000
2021-04-12 21:00:00,60049.92000000,60073.80000000,59759.05000000,59820.00000000
2021-04-12 21:30:00,59820.00000000,60050.00000000,59790.54000000,59992.53000000
2021-04-12 22:00:00,59992.53000000,60006.04000000,59850.00000000,59859.00000000
2021-04-12 22:30:00,59859.01000000,60072.30000000,59859.00000000,60044.75000000
2021-04-12 23:00:00,60044.75000000,60100.00000000,59933.52000000,59947.40000000
2021-04-12 23:30:00,59947.39000000,59979.80000000,59859.06000000,59860.00000000
2021-04-13 00:00:00,59860.01000000,60363.03000000,59805.15000000,60315.36000000
2021-04-13 00:30:00,60315.36000000,60473.00000000,60201.22000000,60452.35000000
2021-04-13 01:00:00,60452.35000000,60475.00000000,60215.00000000,60280.79000000
2021-04-13 01:30:00,60280.79000000,60780.26000000,60278.48000000,60641.13000000
2021-04-13 02:00:00,60641.13000000,60760.94000000,60571.42000000,60695.98000000
2021-04-13 02:30:00,60695.97000000,60951.27000000,60695.97000000,60829.01000000
2021-04-13 03:00:00,60829.01000000,61100.00000000,60650.00000000,60680.01000000
2021-04-13 03:30:00,60680.01000000,60753.67000000,60435.28000000,60493.43000000
2021-04-13 04:00:00,60493.43000000,60643.75000000,60407.08000000,60454.56000000
2021-04-13 04:30:00,60454.55000000,60650.00000000,60330.74000000,60585.40000000
2021-04-13 05:00:00,60585.40000000,60637.06000000,60470.00000000,60619.53000000
2021-04-13 05:30:00,60619.54000000,60814.16000000,60619.54000000,60668.74000000
2021-04-13 06:00:00,60668.74000000,61399.00000000,60668.74000000,61356.57000000
2021-04-13 06:30:00,61356.57000000,61415.50000000,60450.25000000,60719.86000000
2021-04-13 07:00:00,60719.86000000,61039.22000000,60582.21000000,60837.97000000
2021-04-13 07:30:00,60837.98000000,61190.00000000,60679.05000000,61050.99000000
2021-04-13 08:00:00,61050.99000000,62723.00000000,61046.45000000,62560.82000000
2021-04-13 08:30:00,62560.81000000,62878.00000000,62235.40000000,62711.51000000
2021-04-13 09:00:00,62711.51000000,62760.00000000,62437.80000000,62494.89000000
2021-04-13 09:30:00,62494.88000000,63287.88000000,62300.88000000,62924.24000000
2021-04-13 10:00:00,62924.23000000,63100.00000000,62594.13000000,62718.11000000
2021-04-13 10:30:00,62718.12000000,62768.72000000,62458.00000000,62745.56000000
2021-04-13 11:00:00,62745.56000000,62799.98000000,62500.00000000,62630.77000000
2021-04-13 11:30:00,62630.76000000,63093.82000000,62630.76000000,62942.21000000
2021-04-13 12:00:00,62942.21000000,63260.00000000,62790.85000000,63036.56000000
2021-04-13 12:30:00,63036.56000000,63068.00000000,62813.05000000,62973.25000000
2021-04-13 13:00:00,62973.24000000,63019.97000000,62559.95000000,62587.16000000
2021-04-13 13:30:00,62587.16000000,62852.99000000,62500.00000000,62787.35000000
2021-04-13 14:00:00,62787.36000000,62898.85000000,62595.66000000,62865.50000000
2021-04-13 14:30:00,62865.51000000,63031.34000000,62780.34000000,62920.99000000
2021-04-13 15:00:00,62921.00000000,63077.76000000,62740.00000000,63077.75000000
2021-04-13 15:30:00,63077.76000000,63657.86000000,63021.51000000,63331.83000000
2021-04-13 16:00:00,63331.83000000,63777.77000000,63212.38000000,63267.19000000
2021-04-13 16:30:00,63267.20000000,63337.06000000,62988.00000000,63150.79000000
2021-04-13 17:00:00,63150.79000000,63330.00000000,63026.46000000,63210.36000000
2021-04-13 17:30:00,63210.35000000,63364.75000000,63139.10000000,63332.85000000
2021-04-13 18:00:00,63328.84000000,63548.70000000,63311.98000000,63403.71000000
2021-04-13 18:30:00,63403.71000000,63472.22000000,62550.00000000,62641.77000000
2021-04-13 19:00:00,62641.77000000,62920.00000000,62641.77000000,62693.75000000
2021-04-13 19:30:00,62693.76000000,63046.13000000,62530.00000000,62997.02000000
2021-04-13 20:00:00,62997.02000000,63197.95000000,62921.40000000,62986.95000000
2021-04-13 20:30:00,62986.94000000,63210.00000000,62842.99000000,63167.72000000
2021-04-13 21:00:00,63167.72000000,63217.64000000,62990.00000000,63010.21000000
2021-04-13 21:30:00,63010.22000000,63320.00000000,62859.43000000,63139.99000000
2021-04-13 22:00:00,63139.97000000,63235.00000000,62867.02000000,63093.95000000
2021-04-13 22:30:00,63093.95000000,63300.00000000,63093.95000000,63238.81000000
2021-04-13 23:00:00,63238.81000000,63340.08000000,63200.00000000,63270.00000000
2021-04-13 23:30:00,63277.68000000,63666.00000000,63270.00000000,63575.00000000
2021-04-14 00:00:00,63575.01000000,63869.99000000,63208.97000000,63317.94000000
2021-04-14 00:30:00,63317.93000000,63460.59000000,63252.53000000,63315.03000000
2021-04-14 01:00:00,63315.03000000,63428.56000000,63082.00000000,63250.97000000
2021-04-14 01:30:00,63250.97000000,63484.16000000,63156.63000000,63446.84000000
2021-04-14 02:00:00,63446.84000000,63459.53000000,63201.01000000,63246.09000000
2021-04-14 02:30:00,63246.08000000,63246.08000000,63088.50000000,63208.66000000
2021-04-14 03:00:00,63208.64000000,63679.97000000,63063.32000000,63679.96000000
2021-04-14 03:30:00,63680.00000000,63865.00000000,63524.01000000,63749.19000000
2021-04-14 04:00:00,63749.19000000,63825.68000000,63605.85000000,63693.26000000
2021-04-14 04:30:00,63693.26000000,64280.00000000,63613.94000000,64268.97000000
2021-04-14 05:00:00,64268.97000000,64720.00000000,64100.00000000,64276.03000000
2021-04-14 05:30:00,64276.04000000,64408.54000000,63890.54000000,64038.49000000
2021-04-14 06:00:00,64038.48000000,64854.00000000,63915.00000000,64413.89000000
2021-04-14 06:30:00,64413.90000000,64686.97000000,64235.06000000,64577.26000000
2021-04-14 07:00:00,64577.25000000,64655.00000000,64351.52000000,64422.16000000
2021-04-14 07:30:00,64422.16000000,64514.53000000,64280.00000000,64288.80000000
2021-04-14 08:00:00,64288.80000000,64565.54000000,64288.80000000,64474.27000000
2021-04-14 08:30:00,64474.23000000,64509.40000000,63368.00000000,63928.57000000
2021-04-14 09:00:00,63928.58000000,64165.00000000,63146.97000000,63494.08000000
2021-04-14 09:30:00,63499.99000000,63750.36000000,63012.84000000,63568.42000000
2021-04-14 10:00:00,63568.41000000,64092.64000000,63431.98000000,63812.53000000
2021-04-14 10:30:00,63812.54000000,64151.97000000,63773.76000000,64099.99000000
2021-04-14 11:00:00,64100.00000000,64498.62000000,64084.64000000,64294.48000000
2021-04-14 11:30:00,64294.49000000,64787.98000000,64211.16000000,64511.21000000
2021-04-14 12:00:00,64509.48000000,64640.58000000,63944.36000000,64187.36000000
2021-04-14 12:30:00,64187.98000000,64288.86000000,63631.58000000,63871.42000000
2021-04-14 13:00:00,63871.41000000,64466.66000000,63785.02000000,64044.21000000
2021-04-14 13:30:00,64044.21000000,64240.50000000,63597.23000000,63772.67000000
2021-04-14 14:00:00,63777.69000000,63782.09000000,62550.00000000,62936.20000000
2021-04-14 14:30:00,62935.30000000,63528.58000000,62817.00000000,62996.12000000
2021-04-14 15:00:00,62997.90000000,63383.00000000,62728.68000000,62750.01000000
2021-04-14 15:30:00,62750.01000000,63121.23000000,62345.67000000,63045.02000000
2021-04-14 16:00:00,63045.03000000,63421.99000000,62800.00000000,63221.26000000
2021-04-14 16:30:00,63221.27000000,63680.00000000,63212.03000000,63484.79000000
2021-04-14 17:00:00,63484.79000000,63526.18000000,63046.11000000,63447.71000000
2021-04-14 17:30:00,63445.78000000,63764.62000000,62231.49000000,62250.14000000
2021-04-14 18:00:00,62250.14000000,62697.53000000,61568.00000000,62593.42000000
2021-04-14 18:30:00,62593.42000000,62655.58000000,61988.20000000,62119.26000000
2021-04-14 19:00:00,62119.26000000,62496.45000000,61711.01000000,61840.45000000
2021-04-14 19:30:00,61840.45000000,62182.02000000,61301.00000000,62150.04000000
2021-04-14 20:00:00,62150.03000000,62296.49000000,61873.51000000,62295.24000000
2021-04-14 20:30:00,62295.23000000,62479.08000000,62097.12000000,62397.39000000
2021-04-14 21:00:00,62397.39000000,62693.10000000,62363.50000000,62679.60000000
2021-04-14 21:30:00,62679.60000000,62838.18000000,62552.41000000,62773.65000000
2021-04-14 22:00:00,62773.65000000,62868.38000000,62550.00000000,62680.79000000
2021-04-14 22:30:00,62682.86000000,63048.82000000,62671.56000000,62842.13000000
2021-04-14 23:00:00,62842.13000000,63040.00000000,62741.52000000,63028.11000000
2021-04-14 23:30:00,63028.12000000,63062.38000000,62580.37000000,62959.53000000
2021-04-15 00:00:00,62959.53000000,63491.45000000,62952.28000000,63166.05000000
2021-04-15 00:30:00,63166.05000000,63203.10000000,62705.00000000,62705.01000000
2021-04-15 01:00:00,62705.00000000,63118.64000000,62610.49000000,63095.49000000
2021-04-15 01:30:00,63099.00000000,63171.87000000,62660.00000000,62660.02000000
2021-04-15 02:00:00,62660.01000000,62899.93000000,62333.55000000,62430.01000000
2021-04-15 02:30:00,62430.01000000,63075.00000000,62415.06000000,62821.63000000
2021-04-15 03:00:00,62821.64000000,63153.07000000,62660.01000000,63117.26000000
2021-04-15 03:30:00,63117.25000000,63243.64000000,62963.16000000,63056.61000000
2021-04-15 04:00:00,63056.62000000,63460.22000000,63026.78000000,63324.53000000
2021-04-15 04:30:00,63324.53000000,63376.46000000,62892.49000000,62950.08000000
2021-04-15 05:00:00,62950.11000000,63072.00000000,62706.40000000,62781.26000000
2021-04-15 05:30:00,62781.26000000,63288.87000000,62747.35000000,63109.50000000
2021-04-15 06:00:00,63109.49000000,63299.00000000,62974.97000000,62993.85000000
2021-04-15 06:30:00,62993.84000000,63053.78000000,62721.16000000,62936.19000000
2021-04-15 07:00:00,62936.18000000,63200.00000000,62762.26000000,63048.79000000
2021-04-15 07:30:00,63048.78000000,63076.36000000,62751.36000000,62842.56000000
2021-04-15 08:00:00,62842.56000000,63137.92000000,62551.22000000,62678.35000000
2021-04-15 08:30:00,62678.35000000,62827.05000000,62501.14000000,62615.33000000
2021-04-15 09:00:00,62615.32000000,62789.99000000,62492.46000000,62705.01000000
2021-04-15 09:30:00,62706.02000000,62829.36000000,62501.04000000,62615.42000000
2021-04-15 10:00:00,62615.41000000,62732.78000000,62300.00000000,62400.00000000
2021-04-15 10:30:00,62399.99000000,62527.81000000,62151.00000000,62154.24000000
2021-04-15 11:00:00,62159.57000000,62405.63000000,62020.00000000,62351.24000000
2021-04-15 11:30:00,62351.24000000,62480.35000000,62264.21000000,62361.12000000
2021-04-15 12:00:00,62359.11000000,62645.99000000,62347.36000000,62638.19000000
2021-04-15 12:30:00,62638.14000000,62737.76000000,62549.75000000,62635.71000000
2021-04-15 13:00:00,62637.79000000,62928.58000000,62604.12000000,62822.38000000
2021-04-15 13:30:00,62822.39000000,63074.05000000,62791.92000000,62918.66000000
2021-04-15 14:00:00,62918.66000000,62993.53000000,62680.09000000,62797.50000000
2021-04-15 14:30:00,62797.50000000,62900.00000000,62544.78000000,62627.28000000
2021-04-15 15:00:00,62627.28000000,62763.24000000,62410.01000000,62475.99000000
2021-04-15 15:30:00,62475.99000000,62750.00000000,62384.79000000,62715.18000000
2021-04-15 16:00:00,62715.17000000,62980.00000000,62588.46000000,62711.89000000
2021-04-15 16:30:00,62717.78000000,62758.77000000,62470.37000000,62665.57000000
2021-04-15 17:00:00,62665.57000000,62717.82000000,62337.09000000,62467.16000000
2021-04-15 17:30:00,62467.16000000,62589.88000000,62308.00000000,62581.43000000
2021-04-15 18:00:00,62581.42000000,62637.04000000,62500.41000000,62523.33000000
2021-04-15 18:30:00,62525.76000000,62840.36000000,62522.83000000,62733.84000000
2021-04-15 19:00:00,62733.84000000,63233.13000000,62726.02000000,63210.22000000
2021-04-15 19:30:00,63210.23000000,63573.02000000,63127.47000000,63363.29000000
2021-04-15 20:00:00,63363.29000000,63588.99000000,63183.63000000,63582.64000000
2021-04-15 20:30:00,63582.65000000,63592.24000000,63181.37000000,63350.89000000
2021-04-15 21:00:00,63350.88000000,63467.74000000,63226.72000000,63344.71000000
2021-04-15 21:30:00,63344.71000000,63800.00000000,63300.04000000,63369.50000000
2021-04-15 22:00:00,63369.51000000,63518.22000000,63182.80000000,63320.43000000
2021-04-15 22:30:00,63320.42000000,63428.57000000,63179.20000000,63252.27000000
2021-04-15 23:00:00,63252.27000000,63339.99000000,62963.78000000,63148.94000000
2021-04-15 23:30:00,63150.11000000,63222.00000000,63001.73000000,63159.98000000
2021-04-16 00:00:00,63158.74000000,63453.48000000,63035.71000000,63269.50000000
2021-04-16 00:30:00,63269.51000000,63520.61000000,63269.50000000,63360.00000000
2021-04-16 01:00:00,63360.00000000,63472.41000000,63100.00000000,63205.17000000
2021-04-16 01:30:00,63205.17000000,63216.72000000,62684.01000000,63015.01000000
